state_index,state,ntrap_cm3,nsheet_cm2,trap_charge_density_C_cm3,VGS_V,VDS_V,ID_A,abs_ID_A,converged,error_message
1,State_1,2e+17,100000000000.0,-0.03204353268,1.6,0.1,1.2941570308305998e-08,1.2941570308305998e-08,True,
1,State_1,2e+17,100000000000.0,-0.03204353268,1.7,0.1,1.3201126025440864e-08,1.3201126025440864e-08,True,
1,State_1,2e+17,100000000000.0,-0.03204353268,1.8,0.1,1.3415553984143822e-08,1.3415553984143822e-08,True,
1,State_1,2e+17,100000000000.0,-0.03204353268,1.9,0.1,1.359436500120748e-08,1.359436500120748e-08,True,
1,State_1,2e+17,100000000000.0,-0.03204353268,2.0,0.1,1.3745023935430529e-08,1.3745023935430529e-08,True,
1,State_1,2e+17,100000000000.0,-0.03204353268,2.1,0.1,1.3873311959317062e-08,1.3873311959317062e-08,True,
1,State_1,2e+17,100000000000.0,-0.03204353268,2.2,0.1,1.3983681972577546e-08,1.3983681972577546e-08,True,
1,State_1,2e+17,100000000000.0,-0.03204353268,2.3,0.1,1.4079566354635584e-08,1.4079566354635584e-08,True,
1,State_1,2e+17,100000000000.0,-0.03204353268,2.4,0.1,1.4163623787981743e-08,1.4163623787981743e-08,True,
1,State_1,2e+17,100000000000.0,-0.03204353268,2.5,0.1,1.4237928862686394e-08,1.4237928862686394e-08,True,
1,State_1,2e+17,100000000000.0,-0.03204353268,2.6,0.1,1.4304114513837342e-08,1.4304114513837342e-08,True,
1,State_1,2e+17,100000000000.0,-0.03204353268,2.7,0.1,1.436347800380375e-08,1.436347800380375e-08,True,
1,State_1,2e+17,100000000000.0,-0.03204353268,2.8,0.1,1.4417059631389273e-08,1.4417059631389273e-08,True,
1,State_1,2e+17,100000000000.0,-0.03204353268,2.9,0.1,1.4465701348813764e-08,1.4465701348813764e-08,True,
1,State_1,2e+17,100000000000.0,-0.03204353268,3.0,0.1,1.4510090658447564e-08,1.4510090658447564e-08,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,-1.0,0.01,-2.9629022706871055e-22,2.9629022706871055e-22,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,-0.9,0.01,-6.210239105986367e-22,6.210239105986367e-22,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,-0.8,0.01,3.4290154965244874e-22,3.4290154965244874e-22,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,-0.7,0.01,-2.9867852626224864e-22,2.9867852626224864e-22,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,-0.6,0.01,-5.5072700109641895e-22,5.5072700109641895e-22,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,-0.5,0.01,1.5311204609301125e-22,1.5311204609301125e-22,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,-0.4,0.01,6.055572122165e-22,6.055572122165e-22,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,-0.3,0.01,-5.666632823743125e-22,5.666632823743125e-22,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,-0.2,0.01,5.315950595449631e-22,5.315950595449631e-22,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,-0.1,0.01,-3.670884959235935e-22,3.670884959235935e-22,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,0.0,0.01,2.9053452764062838e-21,2.9053452764062838e-21,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,0.1,0.01,1.3367768238538348e-19,1.3367768238538348e-19,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,0.2,0.01,5.587288874409745e-18,5.587288874409745e-18,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,0.3,0.01,2.3013568081755475e-16,2.3013568081755475e-16,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,0.4,0.01,9.290281641728931e-15,9.290281641728931e-15,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,0.5,0.01,3.619942630631754e-13,3.619942630631754e-13,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,0.6,0.01,1.2781515028513238e-11,1.2781515028513238e-11,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,0.7,0.01,2.5218021303554684e-10,2.5218021303554684e-10,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,0.8,0.01,8.733780610314229e-10,8.733780610314229e-10,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,0.9,0.01,1.242357680078493e-09,1.242357680078493e-09,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,1.0,0.01,1.466962391113972e-09,1.466962391113972e-09,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,1.1,0.01,1.625695238331814e-09,1.625695238331814e-09,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,1.2,0.01,1.7455850594134802e-09,1.7455850594134802e-09,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,1.3,0.01,1.8390131897693529e-09,1.8390131897693529e-09,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,1.4,0.01,1.9130877289023496e-09,1.9130877289023496e-09,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,1.5,0.01,1.9725687434838057e-09,1.9725687434838057e-09,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,1.6,0.01,2.0209070054455468e-09,2.0209070054455468e-09,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,1.7,0.01,2.060674073071283e-09,2.060674073071283e-09,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,1.8,0.01,2.0937971835695873e-09,2.0937971835695873e-09,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,1.9,0.01,2.1217223606468922e-09,2.1217223606468922e-09,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,2.0,0.01,2.1455378253299972e-09,2.1455378253299972e-09,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,2.1,0.01,2.1660674153959014e-09,2.1660674153959014e-09,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,2.2,0.01,2.1839400046130157e-09,2.1839400046130157e-09,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,2.3,0.01,2.199640328127742e-09,2.199640328127742e-09,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,2.4,0.01,2.2135459249737358e-09,2.2135459249737358e-09,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,2.5,0.01,2.225953965737559e-09,2.225953965737559e-09,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,2.6,0.01,2.2371008041024017e-09,2.2371008041024017e-09,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,2.7,0.01,2.247176317582855e-09,2.247176317582855e-09,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,2.8,0.01,2.256334510794566e-09,2.256334510794566e-09,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,2.9,0.01,2.2647014268253546e-09,2.2647014268253546e-09,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,3.0,0.01,2.272381105051452e-09,2.272381105051452e-09,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,-1.0,0.05,-5.1960721110032815e-22,5.1960721110032815e-22,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,-0.9,0.05,4.93640920073348e-22,4.93640920073348e-22,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,-0.8,0.05,-3.404744547217996e-22,3.404744547217996e-22,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,-0.7,0.05,-8.315277316179416e-23,8.315277316179416e-23,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,-0.6,0.05,-3.2230356616531787e-22,3.2230356616531787e-22,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,-0.5,0.05,4.935270322740154e-22,4.935270322740154e-22,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,-0.4,0.05,-4.944033994258033e-23,4.944033994258033e-23,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,-0.3,0.05,3.8428440448419687e-22,3.8428440448419687e-22,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,-0.2,0.05,-4.1185443724072876e-22,4.1185443724072876e-22,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,-0.1,0.05,4.159720708788943e-22,4.159720708788943e-22,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,0.0,0.05,8.452094723000361e-21,8.452094723000361e-21,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,0.1,0.05,3.6627868004037363e-19,3.6627868004037363e-19,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,0.2,0.05,1.53158026239767e-17,1.53158026239767e-17,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,0.3,0.05,6.325360263878354e-16,6.325360263878354e-16,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,0.4,0.05,2.5642912009764427e-14,2.5642912009764427e-14,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,0.5,0.05,1.00692826688919e-12,1.00692826688919e-12,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,0.6,0.05,3.6392403421341416e-11,3.6392403421341416e-11,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,0.7,0.05,8.174304019214459e-10,8.174304019214459e-10,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,0.8,0.05,3.4833998108965798e-09,3.4833998108965798e-09,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,0.9,0.05,5.193123270652478e-09,5.193123270652478e-09,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,1.0,0.05,6.195139244812147e-09,6.195139244812147e-09,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,1.1,0.05,6.8937793897099794e-09,6.8937793897099794e-09,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,1.2,0.05,7.420468984384901e-09,7.420468984384901e-09,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,1.3,0.05,7.83193879612017e-09,7.83193879612017e-09,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,1.4,0.05,8.159054492590743e-09,8.159054492590743e-09,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,1.5,0.05,8.421886932082583e-09,8.421886932082583e-09,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,1.6,0.05,8.63505602695063e-09,8.63505602695063e-09,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,1.7,0.05,8.809708830600551e-09,8.809708830600551e-09,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,1.8,0.05,8.954399876710528e-09,8.954399876710528e-09,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,1.9,0.05,9.075658658787958e-09,9.075658658787958e-09,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,2.0,0.05,9.178447088617172e-09,9.178447088617172e-09,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,2.1,0.05,9.266536106066321e-09,9.266536106066321e-09,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,2.2,0.05,9.342803717532356e-09,9.342803717532356e-09,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,2.3,0.05,9.409462219364058e-09,9.409462219364058e-09,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,2.4,0.05,9.468227377617648e-09,9.468227377617648e-09,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,2.5,0.05,9.520442915893206e-09,9.520442915893206e-09,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,2.6,0.05,9.567171798714598e-09,9.567171798714598e-09,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,2.7,0.05,9.609263298455806e-09,9.609263298455806e-09,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,2.8,0.05,9.647402528441867e-09,9.647402528441867e-09,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,2.9,0.05,9.682147293756112e-09,9.682147293756112e-09,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,3.0,0.05,9.713955735868147e-09,9.713955735868147e-09,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,-1.0,0.1,-4.10575516047003e-22,4.10575516047003e-22,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,-0.9,0.1,-6.3922170750913e-22,6.3922170750913e-22,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,-0.8,0.1,-5.508750788114965e-22,5.508750788114965e-22,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,-0.7,0.1,-2.884272943788586e-22,2.884272943788586e-22,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,-0.6,0.1,5.845172021663956e-22,5.845172021663956e-22,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,-0.5,0.1,2.6210537509284093e-22,2.6210537509284093e-22,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,-0.4,0.1,5.713147402801204e-22,5.713147402801204e-22,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,-0.3,0.1,2.2572304164473917e-22,2.2572304164473917e-22,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,-0.2,0.1,6.176959764430622e-22,6.176959764430622e-22,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,-0.1,0.1,3.342584443091221e-22,3.342584443091221e-22,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,0.0,0.1,1.0044123527104629e-20,1.0044123527104629e-20,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,0.1,0.1,4.3250342847580985e-19,4.3250342847580985e-19,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,0.2,0.1,1.8105889767281722e-17,1.8105889767281722e-17,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,0.3,0.1,7.49785013893508e-16,7.49785013893508e-16,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,0.4,0.1,3.051635194431101e-14,3.051635194431101e-14,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,0.5,0.1,1.2059563050609238e-12,1.2059563050609238e-12,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,0.6,0.1,4.4170273348521485e-11,4.4170273348521485e-11,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,0.7,0.1,1.0368055368121696e-09,1.0368055368121696e-09,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,0.8,0.1,4.810556297070346e-09,4.810556297070346e-09,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,0.9,0.1,7.472124046516984e-09,7.472124046516984e-09,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,1.0,0.1,9.035345897673335e-09,9.035345897673335e-09,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,1.1,0.1,1.0114460665620999e-08,1.0114460665620999e-08,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,1.2,0.1,1.0927788147402069e-08,1.0927788147402069e-08,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,1.3,0.1,1.1567960028780686e-08,1.1567960028780686e-08,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,1.4,0.1,1.2082340363394513e-08,1.2082340363394513e-08,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,1.5,0.1,1.249933865688309e-08,1.249933865688309e-08,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,1.6,0.1,1.283892199351438e-08,1.283892199351438e-08,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,1.7,0.1,1.311677302644022e-08,1.311677302644022e-08,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,1.8,0.1,1.3345660235106435e-08,1.3345660235106435e-08,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,1.9,0.1,1.3535881272611583e-08,1.3535881272611583e-08,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,2.0,0.1,1.3695570903631577e-08,1.3695570903631577e-08,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,2.1,0.1,1.3831052461574248e-08,1.3831052461574248e-08,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,2.2,0.1,1.3947201699449403e-08,1.3947201699449403e-08,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,2.3,0.1,1.4047773832656985e-08,1.4047773832656985e-08,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,2.4,0.1,1.413567166527733e-08,1.413567166527733e-08,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,2.5,0.1,1.4213154056545052e-08,1.4213154056545052e-08,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,2.6,0.1,1.4281993465049812e-08,1.4281993465049812e-08,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,2.7,0.1,1.4343593435660364e-08,1.4343593435660364e-08,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,2.8,0.1,1.4399075851973627e-08,1.4399075851973627e-08,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,2.9,0.1,1.4449345829114321e-08,1.4449345829114321e-08,True,
2,State_2,5e+17,250000000000.0,-0.0801088317,3.0,0.1,1.449514020405745e-08,1.449514020405745e-08,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,-1.0,0.01,-4.520153538612887e-22,4.520153538612887e-22,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,-0.9,0.01,-1.558537658186401e-22,1.558537658186401e-22,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,-0.8,0.01,3.9241670692421813e-22,3.9241670692421813e-22,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,-0.7,0.01,-4.314056270750967e-22,4.314056270750967e-22,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,-0.6,0.01,2.33790340578434e-22,2.33790340578434e-22,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,-0.5,0.01,-5.169809923669844e-22,5.169809923669844e-22,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,-0.4,0.01,5.769831327383196e-22,5.769831327383196e-22,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,-0.3,0.01,5.953576738414779e-22,5.953576738414779e-22,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,-0.2,0.01,-2.341327772878542e-22,2.341327772878542e-22,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,-0.1,0.01,-2.465529569372186e-22,2.465529569372186e-22,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,0.0,0.01,-2.469038763960905e-22,2.469038763960905e-22,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,0.1,0.01,1.5804682460181256e-20,1.5804682460181256e-20,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,0.2,0.01,6.471584659426336e-19,6.471584659426336e-19,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,0.3,0.01,2.6882265046636e-17,2.6882265046636e-17,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,0.4,0.01,1.0990699624342957e-15,1.0990699624342957e-15,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,0.5,0.01,4.383524808450785e-14,4.383524808450785e-14,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,0.6,0.01,1.6630902820115511e-12,1.6630902820115511e-12,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,0.7,0.01,5.1828494444508896e-11,5.1828494444508896e-11,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,0.8,0.01,5.255754785035243e-10,5.255754785035243e-10,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,0.9,0.01,1.0566258852396682e-09,1.0566258852396682e-09,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,1.0,0.01,1.348175890226682e-09,1.348175890226682e-09,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,1.1,0.01,1.5398799466315918e-09,1.5398799466315918e-09,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,1.2,0.01,1.6801292611757672e-09,1.6801292611757672e-09,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,1.3,0.01,1.7877531568187434e-09,1.7877531568187434e-09,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,1.4,0.01,1.872319424422686e-09,1.872319424422686e-09,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,1.5,0.01,1.9397446698642573e-09,1.9397446698642573e-09,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,1.6,0.01,1.9941602265085724e-09,1.9941602265085724e-09,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,1.7,0.01,2.0386094771752295e-09,2.0386094771752295e-09,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,1.8,0.01,2.0753688661420956e-09,2.0753688661420956e-09,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,1.9,0.01,2.106145293766392e-09,2.106145293766392e-09,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,2.0,0.01,2.1322206266452235e-09,2.1322206266452235e-09,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,2.1,0.01,2.154561642053301e-09,2.154561642053301e-09,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,2.2,0.01,2.1739026314395483e-09,2.1739026314395483e-09,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,2.3,0.01,2.1908063453278972e-09,2.1908063453278972e-09,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,2.4,0.01,2.2057084378216102e-09,2.2057084378216102e-09,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,2.5,0.01,2.2189497374848582e-09,2.2189497374848582e-09,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,2.6,0.01,2.2307997073706757e-09,2.2307997073706757e-09,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,2.7,0.01,2.241473584117517e-09,2.241473584117517e-09,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,2.8,0.01,2.2511449896546242e-09,2.2511449896546242e-09,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,2.9,0.01,2.259955291460081e-09,2.259955291460081e-09,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,3.0,0.01,2.2680206132570413e-09,2.2680206132570413e-09,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,-1.0,0.05,-3.949181375979183e-22,3.949181375979183e-22,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,-0.9,0.05,4.052255083702381e-22,4.052255083702381e-22,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,-0.8,0.05,1.0069248802714662e-22,1.0069248802714662e-22,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,-0.7,0.05,-3.0664781929752607e-22,3.0664781929752607e-22,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,-0.6,0.05,5.37856434829808e-22,5.37856434829808e-22,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,-0.5,0.05,-4.415391787935345e-22,4.415391787935345e-22,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,-0.4,0.05,-6.623607886070735e-22,6.623607886070735e-22,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,-0.3,0.05,4.986023746149403e-22,4.986023746149403e-22,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,-0.2,0.05,-5.018623194803203e-22,5.018623194803203e-22,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,-0.1,0.05,-2.5499522561259765e-22,2.5499522561259765e-22,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,0.0,0.05,6.018794438594256e-22,6.018794438594256e-22,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,0.1,0.05,4.1531633253332256e-20,4.1531633253332256e-20,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,0.2,0.05,1.771705216420223e-18,1.771705216420223e-18,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,0.3,0.05,7.376123788411915e-17,7.376123788411915e-17,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,0.4,0.05,3.0254961343364527e-15,3.0254961343364527e-15,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,0.5,0.05,1.2130811357880007e-13,1.2130811357880007e-13,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,0.6,0.05,4.654355457473053e-12,4.654355457473053e-12,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,0.7,0.05,1.5211782728365577e-10,1.5211782728365577e-10,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,0.8,0.05,1.896116609317145e-09,1.896116609317145e-09,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,0.9,0.05,4.3426202969899155e-09,4.3426202969899155e-09,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,1.0,0.05,5.668046049842796e-09,5.668046049842796e-09,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,1.1,0.05,6.516582348071196e-09,6.516582348071196e-09,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,1.2,0.05,7.132834348018975e-09,7.132834348018975e-09,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,1.3,0.05,7.606020490787296e-09,7.606020490787296e-09,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,1.4,0.05,7.978942680776574e-09,7.978942680776574e-09,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,1.5,0.05,8.276867350579324e-09,8.276867350579324e-09,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,1.6,0.05,8.517187158291275e-09,8.517187158291275e-09,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,1.7,0.05,8.71290809978567e-09,8.71290809978567e-09,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,1.8,0.05,8.8740025899055e-09,8.8740025899055e-09,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,1.9,0.05,9.008109328620188e-09,9.008109328620188e-09,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,2.0,0.05,9.121045251115499e-09,9.121045251115499e-09,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,2.1,0.05,9.217228389718354e-09,9.217228389718354e-09,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,2.2,0.05,9.300020878967317e-09,9.300020878967317e-09,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,2.3,0.05,9.371995762386086e-09,9.371995762386086e-09,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,2.4,0.05,9.43513804742391e-09,9.43513804742391e-09,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,2.5,0.05,9.490993474549575e-09,9.490993474549575e-09,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,2.6,0.05,9.540777735126107e-09,9.540777735126107e-09,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,2.7,0.05,9.58545658245256e-09,9.58545658245256e-09,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,2.8,0.05,9.625804801062327e-09,9.625804801062327e-09,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,2.9,0.05,9.66244988663846e-09,9.66244988663846e-09,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,3.0,0.05,9.69590465216993e-09,9.69590465216993e-09,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,-1.0,0.1,-4.0014819354822794e-22,4.0014819354822794e-22,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,-0.9,0.1,-2.753776206068995e-22,2.753776206068995e-22,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,-0.8,0.1,1.5585691667564252e-22,1.5585691667564252e-22,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,-0.7,0.1,-3.7941455934467194e-22,3.7941455934467194e-22,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,-0.6,0.1,-4.804874587458096e-22,4.804874587458096e-22,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,-0.5,0.1,4.569157346171747e-22,4.569157346171747e-22,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,-0.4,0.1,1.5090117554524635e-22,1.5090117554524635e-22,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,-0.3,0.1,1.7414439297998934e-22,1.7414439297998934e-22,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,-0.2,0.1,2.623217341618151e-22,2.623217341618151e-22,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,-0.1,0.1,-4.681552447234499e-23,4.681552447234499e-23,True,
3,State_3,1e+18,500000000000.0,-0.1602176634,0.0,0.1,1.2915617398736294e-21,1.2915617398736294e-21,True,
